,X-cord,Y-cord
1578,-3422.0,-5124.530926690697
1579,-3421.0,-5484.703243822305
1580,-3420.0,-7386.953978796853
1581,-3419.0,-6863.93474176795
1582,-3418.0,-5045.035570533825
1583,-3417.0,-4083.897400427006
1584,-3416.0,-4809.429374340617
1585,-3415.0,-6370.727736808417
1586,-3414.0,-6354.759828867776
1587,-3413.0,-5095.812119421041
1588,-3412.0,-6525.308848896292
1589,-3411.0,-6874.774030765332
1590,-3410.0,-6041.147080651971
1591,-3409.0,-4119.013911623275
1592,-3408.0,-7823.109233263278
1593,-3407.0,-4564.259815614185
1594,-3406.0,-7143.358538104629
1595,-3405.0,-5281.751886985659
1596,-3404.0,-5507.077880938608
1597,-3403.0,-4139.73863584182
1598,-3402.0,-4259.832236004624
1599,-3401.0,-4071.4265170511276
1600,-3400.0,-7286.591840990667
1601,-3399.0,-5531.537765175737
1602,-3398.0,-4267.3279025062075
1603,-3397.0,-5008.335372120022
1604,-3396.0,-4107.46629513685
1605,-3395.0,-4217.821698084152
1606,-3394.0,-4472.592902612081
1607,-3393.0,-4857.877470775093
1608,-3392.0,-5101.545464791683
1609,-3391.0,-5822.9110056148575
1610,-3390.0,-5425.831368009243
1611,-3389.0,-4368.256930711477
1612,-3388.0,-4857.026591098571
1613,-3387.0,-4952.850772580402
1614,-3386.0,-7246.416295241604
1615,-3385.0,-4427.053197634716
1616,-3384.0,-6605.3619096567545
1617,-3383.0,-5011.599256810905
1618,-3382.0,-4125.011386183476
1619,-3381.0,-4145.721750321927
1620,-3380.0,-6222.198771197755
1621,-3379.0,-7606.971169079079
1622,-3378.0,-5888.174426678725
1623,-3377.0,-7705.97747766422
1624,-3376.0,-5878.541283741226
1625,-3375.0,-4209.734688241784
1626,-3374.0,-6932.38680227367
1627,-3373.0,-5264.98821274812
1628,-3372.0,-3982.0271302188926
1629,-3371.0,-7279.1855905190805
1630,-3370.0,-7584.090534133768
1631,-3369.0,-5517.237100810131
1632,-3368.0,-4310.605652379046
1633,-3367.0,-6469.598907079118
1634,-3366.0,-7737.728798032334
1635,-3365.0,-5016.054769893016
1636,-3364.0,-5355.371549038461
1637,-3363.0,-5608.578641390173
1638,-3362.0,-7523.539246506483
1639,-3361.0,-7634.499589470277
1640,-3360.0,-5220.239517400383
1641,-3359.0,-5026.622104959518
1642,-3358.0,-3964.138630663356
1643,-3357.0,-4694.390600948827
1644,-3356.0,-5349.283141326233
1645,-3355.0,-5085.801616895654
1646,-3354.0,-7480.329954617078
1647,-3353.0,-5693.32759973204
1648,-3352.0,-5560.996134051694
1649,-3351.0,-3958.37306037238
1650,-3350.0,-6484.102337050039
1651,-3349.0,-4061.2821128372116
1652,-3348.0,-7211.4991486358995
1653,-3347.0,-6511.529368401035
1654,-3346.0,-5509.564996675013
1655,-3345.0,-4911.282705261701
1656,-3344.0,-7331.55384948036
1657,-3343.0,-5151.439054174933
1658,-3342.0,-6026.19078737838
1659,-3341.0,-4553.75041207798
1660,-3340.0,-4487.216611478696
1661,-3339.0,-4716.974662007857
1662,-3338.0,-7261.64620537296
1663,-3337.0,-6546.952357398824
1664,-3336.0,-3979.7093775881094
1665,-3335.0,-7007.008537765385
1666,-3334.0,-6809.8819085347395
1667,-3333.0,-6795.449321519003
1668,-3332.0,-6114.017451376625
1669,-3331.0,-6477.1642910155915
1670,-3330.0,-3982.9105613599986
1671,-3329.0,-4451.38540054932
1672,-3328.0,-4522.047182971015
1673,-3327.0,-4600.654246358985
1674,-3326.0,-6563.952722954527
1675,-3325.0,-5717.389660948429
1676,-3324.0,-4030.4803658815704
1677,-3323.0,-5142.520324661113
1678,-3322.0,-4042.156504384666
1679,-3321.0,-4461.960319985377
1680,-3320.0,-6196.575823640507
1681,-3319.0,-3784.283256842442
1682,-3318.0,-7488.760727172647
1683,-3317.0,-6591.022146023022
1684,-3316.0,-6626.959671695867
1685,-3315.0,-4787.297209551158
1686,-3314.0,-6172.303626671555
1687,-3313.0,-4091.392831133751
1688,-3312.0,-6849.044454092886
1689,-3311.0,-4071.5236341544532
1690,-3310.0,-7173.676704721474
1691,-3309.0,-7342.750073178794
1692,-3308.0,-6139.155951060029
1693,-3307.0,-7216.228192891913
1694,-3306.0,-4357.594816610189
1695,-3305.0,-6641.870797847544
1696,-3304.0,-6839.969297135385
1697,-3303.0,-7418.157236189442
1698,-3302.0,-7323.108302850424
1699,-3301.0,-3824.513057613068
1700,-3300.0,-6358.379469251073
1701,-3299.0,-5906.57054686179
1702,-3298.0,-5226.296881266165
1703,-3297.0,-7552.136271970732
1704,-3296.0,-3836.644728636747
1705,-3295.0,-6729.43625390082
1706,-3294.0,-6442.528199952178
1707,-3293.0,-4138.314522493489
1708,-3292.0,-7439.128495069093
1709,-3291.0,-7229.52844717677
1710,-3290.0,-5707.6182595374
1711,-3289.0,-4892.7927046404875
1712,-3288.0,-5484.890716108279
1713,-3287.0,-4495.966241036669
1714,-3286.0,-6086.050762045855
1715,-3285.0,-6586.826627320736
1716,-3284.0,-6338.464833842909
1717,-3283.0,-4363.895062688078
1718,-3282.0,-3912.9155172410524
1719,-3281.0,-3987.4919183406614
1720,-3280.0,-7052.037329185272
1721,-3279.0,-4682.034647577993
1722,-3278.0,-6085.58694451981
1723,-3277.0,-5518.7170190419365
1724,-3276.0,-5238.27532045549
1725,-3275.0,-6257.106724454794
1726,-3274.0,-6320.465685497509
1727,-3273.0,-4726.271757538789
1728,-3272.0,-3967.3074691171087
1729,-3271.0,-6950.407964067678
1730,-3270.0,-3925.3746355213566
1731,-3269.0,-4167.213282210697
1732,-3268.0,-4901.5091000533475
1733,-3267.0,-4235.299678293574
1734,-3266.0,-7169.566810457372
1735,-3265.0,-5579.335134011943
1736,-3264.0,-6783.929574462017
1737,-3263.0,-7111.416657056729
1738,-3262.0,-7599.374689998493
1739,-3261.0,-5713.860738100415
1740,-3260.0,-6478.079306844609
1741,-3259.0,-4722.289416806858
1742,-3258.0,-5014.768269500357
1743,-3257.0,-3676.5499327863713
1744,-3256.0,-5293.538544989435
1745,-3255.0,-7334.7103594308
1746,-3254.0,-7442.103280238998
1747,-3253.0,-3686.7855620737473
1748,-3252.0,-6044.110596869075
1749,-3251.0,-6846.61290001333
1750,-3250.0,-3677.6888357945168
1751,-3249.0,-6983.559914164
1752,-3248.0,-3734.536245884526
1753,-3247.0,-4591.2535627504585
1754,-3246.0,-6741.280681513088
1755,-3245.0,-4746.670027949241
1756,-3244.0,-6044.5574876510955
1757,-3243.0,-5130.896775700334
1758,-3242.0,-5269.2065930508825
1759,-3241.0,-5786.359018471374
1760,-3240.0,-6543.435391223702
1761,-3239.0,-6386.90943062849
1762,-3238.0,-5938.577282908967
1763,-3237.0,-6732.897922269601
1764,-3236.0,-4364.9241001550945
1765,-3235.0,-4512.739164124505
1766,-3234.0,-4238.812304407976
1767,-3233.0,-7269.08015034907
1768,-3232.0,-6192.503981580408
1769,-3231.0,-4853.5118527068535
1770,-3230.0,-7088.025020979098
1771,-3229.0,-5301.158791470503
1772,-3228.0,-4508.869402936566
1773,-3227.0,-5666.807589247104
1774,-3226.0,-6050.086710025277
1775,-3225.0,-5305.0741064898175
1776,-3224.0,-7447.655945502857
1777,-3223.0,-4891.348834702314
1778,-3222.0,-6046.432715377219
1779,-3221.0,-6188.956403410045
1780,-3220.0,-3774.243029907986
1781,-3219.0,-7191.57520775625
1782,-3218.0,-3707.7322941841544
1783,-3217.0,-5973.170067842157
1784,-3216.0,-6797.644867654904
1785,-3215.0,-4266.4366011227885
1786,-3214.0,-5541.710306587776
1787,-3213.0,-4935.031898599815
1788,-3212.0,-6899.269339837834
1789,-3211.0,-3675.651644975085
1790,-3210.0,-6951.836838318304
1791,-3209.0,-4390.591079620504
1792,-3208.0,-5545.219490028641
1793,-3207.0,-6725.6256211996315
1794,-3206.0,-5458.2848253967895
1795,-3205.0,-3649.117310922228
1796,-3204.0,-6568.4177559255395
1797,-3203.0,-3611.5711552530815
1798,-3202.0,-5367.945649072581
1799,-3201.0,-7467.585497884047
1800,-3200.0,-6739.956472996055
1801,-3199.0,-5710.175656129222
1802,-3198.0,-4915.4240732981925
1803,-3197.0,-4654.101799238766
1804,-3196.0,-5963.554419859056
1805,-3195.0,-5316.54669191319
1806,-3194.0,-4164.672172689765
1807,-3193.0,-6329.060973296239
1808,-3192.0,-7329.994125254385
1809,-3191.0,-4381.38053501034
1810,-3190.0,-5274.319390456285
1811,-3189.0,-4037.2030522853956
1812,-3188.0,-4482.687875098941
1813,-3187.0,-5477.902867843534
1814,-3186.0,-4973.1079917240295
1815,-3185.0,-5816.492755905727
1816,-3184.0,-5410.90006270702
1817,-3183.0,-6825.640832129806
1818,-3182.0,-4363.537925766977
1819,-3181.0,-5585.68679058714
1820,-3180.0,-6843.592186557897
1821,-3179.0,-7469.57923792668
1822,-3178.0,-4291.700185196939
1823,-3177.0,-4624.351349955801
1824,-3176.0,-6579.336815229521
1825,-3175.0,-5662.535453326926
1826,-3174.0,-4450.861074600951
1827,-3173.0,-4842.7439552672695
1828,-3172.0,-6358.884895204899
1829,-3171.0,-3719.525169001639
1830,-3170.0,-6861.913018957114
1831,-3169.0,-5840.362791622818
1832,-3168.0,-3667.3322857913618
1833,-3167.0,-3542.8995705121097
1834,-3166.0,-7176.850571568555
1835,-3165.0,-7278.97186956449
1836,-3164.0,-6348.5946104783425
1837,-3163.0,-7440.575349749375
1838,-3162.0,-6605.7835042933475
1839,-3161.0,-5725.788658426258
1840,-3160.0,-6095.099819826522
1841,-3159.0,-6279.239751989318
1842,-3158.0,-5087.974653515598
1843,-3157.0,-6259.517245796496
1844,-3156.0,-5795.341197261033
1845,-3155.0,-5287.634493803756
1846,-3154.0,-5236.787426421735
1847,-3153.0,-4069.3345228582352
1848,-3152.0,-5694.98527485414
1849,-3151.0,-6503.303273036652
1850,-3150.0,-4147.66671178003
1851,-3149.0,-6404.336037538655
1852,-3148.0,-3484.2116015666384
1853,-3147.0,-5617.156091878487
1854,-3146.0,-4101.245922412248
1855,-3145.0,-4286.0571330498115
1856,-3144.0,-6849.222426399625
1857,-3143.0,-7155.943914287321
1858,-3142.0,-4511.28598205928
1859,-3141.0,-4490.271188426592
1860,-3140.0,-5471.3499311801515
1861,-3139.0,-6594.6243505685325
1862,-3138.0,-5504.562907691789
1863,-3137.0,-6323.642319705798
1864,-3136.0,-3736.974866320145
1865,-3135.0,-4486.722532547854
1866,-3134.0,-3739.048466418555
1867,-3133.0,-7158.961327719418
1868,-3132.0,-6504.917480688671
1869,-3131.0,-6255.1213040338425
1870,-3130.0,-6379.618022432307
1871,-3129.0,-6186.582246826273
1872,-3128.0,-6488.41208022236
1873,-3127.0,-5968.295997430816
1874,-3126.0,-6329.358082542546
1875,-3125.0,-4116.877114191642
1876,-3124.0,-6852.43732380244
1877,-3123.0,-5081.2173746165745
1878,-3122.0,-6495.242886807788
1879,-3121.0,-5802.5249650903315
1880,-3120.0,-3582.4696574617165
1881,-3119.0,-3897.0779429612685
1882,-3118.0,-5241.294238349209
1883,-3117.0,-4813.305253395485
1884,-3116.0,-3729.136482884429
1885,-3115.0,-6096.7917344788
1886,-3114.0,-6380.599610252228
1887,-3113.0,-3756.148249450468
1888,-3112.0,-7215.517026496352
1889,-3111.0,-4718.362799713028
1890,-3110.0,-4097.965144203665
1891,-3109.0,-4620.625918187094
1892,-3108.0,-4899.421452308621
1893,-3107.0,-3569.005349689305
1894,-3106.0,-4691.912118645867
1895,-3105.0,-5705.728559355739
1896,-3104.0,-4501.844094505811
1897,-3103.0,-3801.8470998040675
1898,-3102.0,-5950.679747517464
1899,-3101.0,-4054.88382138404
1900,-3100.0,-5520.535803659601
1901,-3099.0,-5327.12923006313
1902,-3098.0,-5785.457565765273
1903,-3097.0,-5164.607892121945
1904,-3096.0,-3582.7513846362785
1905,-3095.0,-6519.832251068376
1906,-3094.0,-5610.974395729033
1907,-3093.0,-3375.6048244909557
1908,-3092.0,-4369.640834195734
1909,-3091.0,-5795.530798486697
1910,-3090.0,-4747.221599029437
1911,-3089.0,-3983.9486263005056
1912,-3088.0,-6753.956495310036
1913,-3087.0,-5938.729451642003
1914,-3086.0,-3599.5004672392643
1915,-3085.0,-4030.618648962724
1916,-3084.0,-4572.355559139045
1917,-3083.0,-4597.852064534558
1918,-3082.0,-5273.814387935509
1919,-3081.0,-7023.398687626558
1920,-3080.0,-5782.125884287585
1921,-3079.0,-6539.276019187944
1922,-3078.0,-5020.276586342678
1923,-3077.0,-4641.4535722668315
1924,-3076.0,-6386.024591234275
1925,-3075.0,-6640.8918674320685
1926,-3074.0,-4916.526742568088
1927,-3073.0,-7012.452428695076
1928,-3072.0,-4137.579143260347
1929,-3071.0,-6850.811580013073
1930,-3070.0,-4495.113555501413
1931,-3069.0,-3616.2809652427923
1932,-3068.0,-4480.613532742789
1933,-3067.0,-3770.6033468547403
1934,-3066.0,-6838.369338289229
1935,-3065.0,-6153.748200910621
1936,-3064.0,-3959.5373982167775
1937,-3063.0,-6862.17879800736
1938,-3062.0,-6364.2462695741015
1939,-3061.0,-6282.160150702379
1940,-3060.0,-3955.5723127988817
1941,-3059.0,-4304.76275652892
1942,-3058.0,-5850.901453649819
1943,-3057.0,-3523.4149242722087
1944,-3056.0,-5938.974566028818
1945,-3055.0,-3900.1146495193466
1946,-3054.0,-4934.429383419013
1947,-3053.0,-5114.937109437402
1948,-3052.0,-5724.750279301565
1949,-3051.0,-7270.861871341451
1950,-3050.0,-5804.929405268887
1951,-3049.0,-5392.369718123629
1952,-3048.0,-6670.927479632622
1953,-3047.0,-5533.94273291798
1954,-3046.0,-6767.530917005558
1955,-3045.0,-4885.443444144466
1956,-3044.0,-6553.466568711688
1957,-3043.0,-5877.645599431435
1958,-3042.0,-4678.514368811257
1959,-3041.0,-6178.406232979416
1960,-3040.0,-5639.134335484646
1961,-3039.0,-6339.5135068615145
1962,-3038.0,-3984.592611285071
1963,-3037.0,-5664.676854499364
1964,-3036.0,-5521.378448756265
1965,-3035.0,-5629.341543842647
1966,-3034.0,-6486.869714881059
1967,-3033.0,-6330.882878609593
1968,-3032.0,-6316.106602977281
1969,-3031.0,-6267.228287643905
1970,-3030.0,-5730.687789844747
1971,-3029.0,-6871.637406601749
1972,-3028.0,-6650.693981711371
1973,-3027.0,-4710.100346114687
1974,-3026.0,-4839.057956720731
1975,-3025.0,-5100.970300959136
1976,-3024.0,-6242.906797292847
1977,-3023.0,-4678.34030875429
1978,-3022.0,-4598.611042214719
1979,-3021.0,-5720.466941769217
1980,-3020.0,-5892.465707693207
1981,-3019.0,-6746.692225993995
1982,-3018.0,-4121.4795826000955
1983,-3017.0,-5729.981445203137
1984,-3016.0,-5487.129357706617
1985,-3015.0,-4580.765936321485
1986,-3014.0,-4658.28484120846
1987,-3013.0,-4218.631160100767
1988,-3012.0,-3727.6405450441853
1989,-3011.0,-4749.102694597976
1990,-3010.0,-3800.296826654579
1991,-3009.0,-3491.8190890483843
1992,-3008.0,-7124.35636308444
1993,-3007.0,-6222.615135388519
1994,-3006.0,-3727.5095608807555
1995,-3005.0,-4344.383309037773
1996,-3004.0,-4363.9044813252785
1997,-3003.0,-6616.289337900609
1998,-3002.0,-5005.387405564429
1999,-3001.0,-4278.6369681126
2000,-3000.0,-5251.630275109354
2001,-2999.0,-5729.919015080626
2002,-2998.0,-5064.221022995491
2003,-2997.0,-3442.251575099944
2004,-2996.0,-4537.267964185963
2005,-2995.0,-6523.267124572561
2006,-2994.0,-4961.543739189656
2007,-2993.0,-4750.070241134431
2008,-2992.0,-6390.521287104946
2009,-2991.0,-3682.8399582241677
2010,-2990.0,-5496.8154786481555
2011,-2989.0,-5305.914703926668
2012,-2988.0,-3453.302769972755
2013,-2987.0,-4764.917312340332
2014,-2986.0,-4466.78404748544
2015,-2985.0,-5278.344627271705
2016,-2984.0,-6254.824462261129
2017,-2983.0,-7127.051471868821
2018,-2982.0,-5805.898883430409
2019,-2981.0,-4861.67872824878
2020,-2980.0,-5202.375789227922
2021,-2979.0,-3813.330117279111
2022,-2978.0,-3478.2843165604704
2023,-2977.0,-4701.15507776802
2024,-2976.0,-3806.0005536038825
2025,-2975.0,-5606.479023329893
2026,-2974.0,-5662.183584644098
2027,-2973.0,-5237.748078118482
2028,-2972.0,-6697.135257062757
2029,-2971.0,-4545.167610239782
2030,-2970.0,-5973.928055880588
2031,-2969.0,-5147.427214706801
2032,-2968.0,-4404.333350853418
2033,-2967.0,-3852.3605608538082
2034,-2966.0,-6633.595930896171
2035,-2965.0,-6088.414486517332
2036,-2964.0,-5046.843875484634
2037,-2963.0,-3689.084981521445
2038,-2962.0,-6121.913772949001
2039,-2961.0,-5529.275759279355
2040,-2960.0,-4731.144885583112
2041,-2959.0,-3157.7413042109433
2042,-2958.0,-5059.988985729678
2043,-2957.0,-3845.4916821428656
2044,-2956.0,-4907.1482592218645
2045,-2955.0,-4550.897200975659
2046,-2954.0,-6030.609026314477
2047,-2953.0,-7027.098620841142
2048,-2952.0,-5306.3219497614655
2049,-2951.0,-6995.176767149543
2050,-2950.0,-6780.198230293972
2051,-2949.0,-6876.871443639148
2052,-2948.0,-4868.1256036732575
2053,-2947.0,-6002.631884924606
2054,-2946.0,-5453.9936886152345
2055,-2945.0,-4477.352718515856
2056,-2944.0,-3715.1296204695786
2057,-2943.0,-3456.103049851284
2058,-2942.0,-4916.815434818425
2059,-2941.0,-4156.058759626583
2060,-2940.0,-5753.667181033051
2061,-2939.0,-5013.910336879737
2062,-2938.0,-4875.966632792819
2063,-2937.0,-6252.53247283065
2064,-2936.0,-6195.951889627191
2065,-2935.0,-4633.155488214228
2066,-2934.0,-5816.190389487223
2067,-2933.0,-3899.916978555519
2068,-2932.0,-3434.1029374864193
2069,-2931.0,-6711.486652775342
2070,-2930.0,-4456.868629830367
2071,-2929.0,-5221.57134833287
2072,-2928.0,-6051.849420575279
2073,-2927.0,-6143.957636643776
2074,-2926.0,-4657.472595546033
2075,-2925.0,-4531.274989247227
2076,-2924.0,-6086.858888193105
2077,-2923.0,-3422.9101750641767
2078,-2922.0,-5381.722360276397
2079,-2921.0,-4580.536420383618
2080,-2920.0,-6012.50204560306
2081,-2919.0,-3320.332187151603
2082,-2918.0,-6789.461710882555
2083,-2917.0,-5612.103763096983
2084,-2916.0,-6425.546290519778
2085,-2915.0,-5440.263737245638
2086,-2914.0,-4965.366804663152
2087,-2913.0,-5025.24681934643
2088,-2912.0,-4183.081691447787
2089,-2911.0,-4679.262757441529
2090,-2910.0,-3174.9845191993954
2091,-2909.0,-4016.874172041502
2092,-2908.0,-3606.9374671629153
2093,-2907.0,-5542.024349602864
2094,-2906.0,-3943.186343142445
2095,-2905.0,-5191.84117166187
2096,-2904.0,-6167.44865549497
2097,-2903.0,-4111.739563880288
2098,-2902.0,-3249.635405606008
2099,-2901.0,-4863.155379265245
2100,-2900.0,-5091.531024348406
2101,-2899.0,-4430.1392093586255
2102,-2898.0,-3615.67276315865
2103,-2897.0,-4472.668770676246
2104,-2896.0,-6235.741959466752
2105,-2895.0,-3691.5929638847247
2106,-2894.0,-4975.825471288793
2107,-2893.0,-3905.9266285917915
2108,-2892.0,-4974.194435647518
2109,-2891.0,-5627.992705191989
2110,-2890.0,-4129.029811041247
2111,-2889.0,-4280.137878045279
2112,-2888.0,-4882.807725470849
2113,-2887.0,-5495.452158047958
2114,-2886.0,-3298.5051169691683
2115,-2885.0,-3354.8657584016073
2116,-2884.0,-6104.857447675126
2117,-2883.0,-5206.547359380607
2118,-2882.0,-6218.973002901685
2119,-2881.0,-6709.855754346334
2120,-2880.0,-3021.0591520483977
2121,-2879.0,-4609.66063867196
2122,-2878.0,-4206.349666795435
2123,-2877.0,-5510.222710081147
2124,-2876.0,-5296.666007902516
2125,-2875.0,-5081.827584844744
2126,-2874.0,-5777.194164820248
2127,-2873.0,-5914.128553282922
2128,-2872.0,-5977.253244987904
2129,-2871.0,-5905.470006351134
2130,-2870.0,-4752.619295464461
2131,-2869.0,-5968.240435276258
2132,-2868.0,-5899.724967212521
2133,-2867.0,-4870.957888764642
2134,-2866.0,-5424.609665754207
2135,-2865.0,-4011.965656175735
2136,-2864.0,-6525.132191415918
2137,-2863.0,-5644.297562299297
2138,-2862.0,-5896.337899673747
2139,-2861.0,-2970.8546210814816
2140,-2860.0,-3073.572049056754
2141,-2859.0,-5102.161759755418
2142,-2858.0,-4108.693944092296
2143,-2857.0,-5767.90037857486
2144,-2856.0,-5883.040864998382
2145,-2855.0,-4453.210800893066
2146,-2854.0,-4632.314645830504
2147,-2853.0,-6918.807316371965
2148,-2852.0,-5452.348109018361
2149,-2851.0,-4233.199484713743
2150,-2850.0,-4150.072957376906
2151,-2849.0,-3854.0025315460225
2152,-2848.0,-4525.424828393245
2153,-2847.0,-5790.684973791209
2154,-2846.0,-5607.49231907235
2155,-2845.0,-6248.227035000988
2156,-2844.0,-5572.124894182103
2157,-2843.0,-4372.239478038699
2158,-2842.0,-4445.150170550711
2159,-2841.0,-3285.6767762611394
2160,-2840.0,-5736.73287748121
2161,-2839.0,-3520.353365430469
2162,-2838.0,-5140.535646969363
2163,-2837.0,-6746.20825028173
2164,-2836.0,-6790.690060962754
2165,-2835.0,-5106.448822252116
2166,-2834.0,-6303.229366020687
2167,-2833.0,-4462.602852142651
2168,-2832.0,-5798.728986172759
2169,-2831.0,-4610.9771510145565
2170,-2830.0,-6666.657141033536
2171,-2829.0,-2962.118941230221
2172,-2828.0,-5813.114838453237
2173,-2827.0,-3723.3059437930915
2174,-2826.0,-5634.783162839703
2175,-2825.0,-6507.165507799362
2176,-2824.0,-5370.1999425019585
2177,-2823.0,-5490.0975933956115
2178,-2822.0,-4439.4250812744485
2179,-2821.0,-4130.235402418786
2180,-2820.0,-3647.12636960566
2181,-2819.0,-3465.0230373367717
2182,-2818.0,-4002.009796424407
2183,-2817.0,-6597.857976852897
2184,-2816.0,-4754.180253691236
2185,-2815.0,-3926.036629323559
2186,-2814.0,-4514.368165875014
2187,-2813.0,-5724.315862481953
2188,-2812.0,-5654.135142617307
2189,-2811.0,-4214.308886914331
2190,-2810.0,-5876.72217042038
2191,-2809.0,-3916.4637521139657
2192,-2808.0,-5288.186714341526
2193,-2807.0,-4312.398447828825
2194,-2806.0,-4194.021954158851
2195,-2805.0,-3992.698709054956
2196,-2804.0,-4576.360265164962
2197,-2803.0,-6332.443988803172
2198,-2802.0,-3490.640115294417
2199,-2801.0,-4540.240328683777
2200,-2800.0,-4541.113331031716
2201,-2799.0,-5270.730608196349
2202,-2798.0,-6229.309945323571
2203,-2797.0,-3995.122274351956
2204,-2796.0,-5535.175281314616
2205,-2795.0,-2897.6190750202845
2206,-2794.0,-3303.910991704703
2207,-2793.0,-6413.951334029288
2208,-2792.0,-4724.726873512403
2209,-2791.0,-3459.394635720612
2210,-2790.0,-6067.962271294048
2211,-2789.0,-6626.54152382414
2212,-2788.0,-4032.1836228347966
2213,-2787.0,-3584.405713388692
2214,-2786.0,-5781.452085735342
2215,-2785.0,-3577.039452216854
2216,-2784.0,-4677.021997830731
2217,-2783.0,-5868.903566477214
2218,-2782.0,-4991.189016549317
2219,-2781.0,-3258.132184285303
2220,-2780.0,-5357.366011913406
2221,-2779.0,-5742.629859834984
2222,-2778.0,-3506.446764727226
2223,-2777.0,-3050.610972792682
2224,-2776.0,-5434.92579616638
2225,-2775.0,-5448.239414541138
2226,-2774.0,-3168.102879834832
2227,-2773.0,-6125.395319593026
2228,-2772.0,-5339.814757328217
2229,-2771.0,-6665.523527634383
2230,-2770.0,-6245.417878150122
2231,-2769.0,-5224.388953025036
2232,-2768.0,-4417.291628591398
2233,-2767.0,-3769.0723361138644
2234,-2766.0,-3937.639637575191
2235,-2765.0,-3643.2918247407424
2236,-2764.0,-4598.435070337293
2237,-2763.0,-4970.816493085113
2238,-2762.0,-6728.351438684342
2239,-2761.0,-4810.67722861748
2240,-2760.0,-6670.346468199474
2241,-2759.0,-5938.3538490978235
2242,-2758.0,-3996.0413418027915
2243,-2757.0,-5775.780504274722
2244,-2756.0,-3726.1149668705148
2245,-2755.0,-4999.745096433431
2246,-2754.0,-3443.475744736912
2247,-2753.0,-6574.048320309413
2248,-2752.0,-6697.309302419273
2249,-2751.0,-4935.192325302656
2250,-2750.0,-5984.276736022864
2251,-2749.0,-5327.482496223936
2252,-2748.0,-5570.64450473082
2253,-2747.0,-3398.0619736649905
2254,-2746.0,-5141.250084507114
2255,-2745.0,-5330.500698018635
2256,-2744.0,-5744.162490492504
2257,-2743.0,-4515.725504334783
2258,-2742.0,-2883.4764838611177
2259,-2741.0,-2925.1870936005757
2260,-2740.0,-3430.065703711502
2261,-2739.0,-4144.660345880908
2262,-2738.0,-6445.680478351858
2263,-2737.0,-4996.818888977975
2264,-2736.0,-5797.089258582545
2265,-2735.0,-4465.9412006497805
2266,-2734.0,-5004.485934686062
2267,-2733.0,-6547.187557801347
2268,-2732.0,-3556.6087623107846
2269,-2731.0,-6554.613815104103
2270,-2730.0,-5655.5552329493
2271,-2729.0,-4952.109739092275
2272,-2728.0,-4653.017420390541
2273,-2727.0,-3767.0878297384975
2274,-2726.0,-5474.77267125152
2275,-2725.0,-4518.347500265641
2276,-2724.0,-6634.579070867759
2277,-2723.0,-5897.484784215891
2278,-2722.0,-3351.0162609507215
2279,-2721.0,-3089.258963229043
2280,-2720.0,-5775.318220666918
2281,-2719.0,-6259.461848151581
2282,-2718.0,-3004.230038639846
2283,-2717.0,-4172.846585454969
2284,-2716.0,-3131.893611661264
2285,-2715.0,-6427.769832790553
2286,-2714.0,-6660.261465457192
2287,-2713.0,-5114.494372889185
2288,-2712.0,-3934.4316250686275
2289,-2711.0,-4400.592180461987
2290,-2710.0,-4799.340026951855
2291,-2709.0,-4482.336676964183
2292,-2708.0,-3610.4159665146003
2293,-2707.0,-6225.104081930048
2294,-2706.0,-5560.2489543280935
2295,-2705.0,-6052.893175796546
2296,-2704.0,-5005.400650854991
2297,-2703.0,-5775.468855105702
2298,-2702.0,-3097.945937379741
2299,-2701.0,-3308.4733138295996
2300,-2700.0,-6284.427382866286
2301,-2699.0,-4396.74623891155
2302,-2698.0,-4863.412324175856
2303,-2697.0,-6066.684918930443
2304,-2696.0,-3551.8178867109964
2305,-2695.0,-5314.258368294165
2306,-2694.0,-4637.45034006326
2307,-2693.0,-5847.42998429808
2308,-2692.0,-4364.859145847131
2309,-2691.0,-3672.4738627888883
2310,-2690.0,-5208.704042536419
2311,-2689.0,-5818.238871067417
2312,-2688.0,-6224.444984705997
2313,-2687.0,-5219.07257191547
2314,-2686.0,-3728.4270364260124
2315,-2685.0,-6639.850248637639
2316,-2684.0,-5727.933527247889
2317,-2683.0,-4725.678536667798
2318,-2682.0,-5490.248237634267
2319,-2681.0,-3689.4720349289482
2320,-2680.0,-4616.1388734553875
2321,-2679.0,-3867.5589301153336
2322,-2678.0,-4943.858134709501
2323,-2677.0,-5261.030016258379
2324,-2676.0,-6422.7485776899175
2325,-2675.0,-4368.5100932222995
2326,-2674.0,-2710.1600927393893
2327,-2673.0,-6598.872723111502
2328,-2672.0,-6003.911352126906
2329,-2671.0,-4816.931169983876
2330,-2670.0,-2685.4326245926886
2331,-2669.0,-4551.7388479817
2332,-2668.0,-4797.42233738256
2333,-2667.0,-2892.337043120361
2334,-2666.0,-5653.631029722887
2335,-2665.0,-5592.664019913888
2336,-2664.0,-6431.003307346189
2337,-2663.0,-5344.539971938016
2338,-2662.0,-5468.7687353894735
2339,-2661.0,-2625.0470856194224
2340,-2660.0,-4956.736889466284
2341,-2659.0,-4902.366105556263
2342,-2658.0,-5300.5231695803295
2343,-2657.0,-4688.522202698158
2344,-2656.0,-3254.994223298137
2345,-2655.0,-4136.629447101701
2346,-2654.0,-2668.942041696861
